IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.130.95,2053,2053,true,SIN,Asia Pacific,Singapore,150,6.10
8.219.134.63,2095,2095,false,SIN,Asia Pacific,Singapore,29,6.10
8.219.248.170,2087,2087,true,SIN,Asia Pacific,Singapore,82,6.10
47.243.162.49,2086,2086,false,HKG,Asia Pacific,Hong Kong,530,6.10
8.222.150.163,80,80,false,SIN,Asia Pacific,Singapore,11,6.10
47.237.23.162,80,80,false,SIN,Asia Pacific,Singapore,18,6.09
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,54,6.09
47.236.65.177,2083,2083,true,SIN,Asia Pacific,Singapore,150,6.09
47.236.253.41,2083,2083,true,SIN,Asia Pacific,Singapore,63,6.09
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,6.09
8.218.207.169,443,443,true,HKG,Asia Pacific,Hong Kong,76,6.09
8.222.202.163,8880,8880,false,SIN,Asia Pacific,Singapore,8,6.09
8.222.145.164,2096,2096,true,SIN,Asia Pacific,Singapore,88,6.09
47.245.114.163,2052,2052,false,SIN,Asia Pacific,Singapore,4,6.09
47.245.85.28,2096,2096,true,NRT,Asia Pacific,Tokyo,146,6.09
47.245.118.197,2086,2086,false,SIN,Asia Pacific,Singapore,34,6.09
47.236.75.113,2086,2086,false,SIN,Asia Pacific,Singapore,26,6.09
47.236.150.13,8443,8443,true,SIN,Asia Pacific,Singapore,106,6.08
47.245.80.142,2086,2086,false,SIN,Asia Pacific,Singapore,30,6.08
8.222.138.175,2052,2052,false,SIN,Asia Pacific,Singapore,18,6.08
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,6.08
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,128,6.08
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,6.08
8.219.126.3,2083,2083,true,SIN,Asia Pacific,Singapore,117,6.07
8.218.204.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,420,6.07
8.210.119.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,105,6.07
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,455,6.07
47.245.115.6,8880,8880,false,SIN,Asia Pacific,Singapore,68,6.06
8.217.145.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,6.06
47.236.116.182,2087,2087,true,SIN,Asia Pacific,Singapore,117,6.06
8.222.209.223,8443,8443,true,SIN,Asia Pacific,Singapore,65,6.06
8.219.58.64,8443,8443,true,SIN,Asia Pacific,Singapore,116,6.05
47.236.83.196,2095,2095,false,SIN,Asia Pacific,Singapore,22,6.05
8.219.78.222,2052,2052,false,SIN,Asia Pacific,Singapore,30,6.05
8.210.107.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,313,6.05
8.219.93.85,8443,8443,true,SIN,Asia Pacific,Singapore,21,6.05
8.218.2.181,2086,2086,false,HKG,Asia Pacific,Hong Kong,208,6.05
8.219.249.148,8880,8880,false,SIN,Asia Pacific,Singapore,17,6.05
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,75,6.05
47.245.84.155,2096,2096,true,SIN,Asia Pacific,Singapore,115,6.04
47.236.193.5,2096,2096,true,SIN,Asia Pacific,Singapore,105,6.04
8.219.167.65,2082,2082,false,SIN,Asia Pacific,Singapore,5,6.04
47.236.121.23,80,80,false,SIN,Asia Pacific,Singapore,36,6.04
8.219.202.130,2087,2087,true,SIN,Asia Pacific,Singapore,119,6.04
8.222.229.22,2095,2095,false,SIN,Asia Pacific,Singapore,4,6.04
47.245.102.156,2053,2053,true,SIN,Asia Pacific,Singapore,80,6.04
47.245.82.78,2082,2082,false,SIN,Asia Pacific,Singapore,5,6.03
8.222.160.176,2087,2087,true,SIN,Asia Pacific,Singapore,112,6.03
8.219.153.237,8080,8080,false,NRT,Asia Pacific,Tokyo,74,6.03
47.236.82.218,8880,8880,false,SIN,Asia Pacific,Singapore,12,6.03
47.236.239.128,2095,2095,false,SIN,Asia Pacific,Singapore,20,6.03
8.222.152.71,2082,2082,false,SIN,Asia Pacific,Singapore,12,6.02
47.237.9.179,2083,2083,true,SIN,Asia Pacific,Singapore,114,6.02
47.245.84.124,2096,2096,true,SIN,Asia Pacific,Singapore,35,6.02
47.76.178.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,6.02
8.219.236.8,2087,2087,true,SIN,Asia Pacific,Singapore,117,6.02
47.236.97.90,2053,2053,true,SIN,Asia Pacific,Singapore,114,6.02
47.245.113.75,2052,2052,false,SIN,Asia Pacific,Singapore,5,6.02
47.242.234.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,113,6.01
47.237.27.69,2053,2053,true,SIN,Asia Pacific,Singapore,119,6.01
47.242.234.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,6.01
47.236.15.73,8443,8443,true,SIN,Asia Pacific,Singapore,122,6.01
8.222.160.176,2087,2087,true,SIN,Asia Pacific,Singapore,68,6.01
8.217.147.230,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,6.01
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,6.01
47.245.113.12,2082,2082,false,SIN,Asia Pacific,Singapore,15,6.01
8.217.239.116,8443,8443,true,HKG,Asia Pacific,Hong Kong,85,6.00
8.219.139.86,80,80,false,SIN,Asia Pacific,Singapore,13,6.00
8.217.207.60,80,80,false,HKG,Asia Pacific,Hong Kong,36,6.00
47.236.164.215,8443,8443,true,SIN,Asia Pacific,Singapore,133,6.00
47.76.178.146,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,6.00
8.222.150.197,2052,2052,false,SIN,Asia Pacific,Singapore,16,5.99
8.219.99.169,2052,2052,false,SIN,Asia Pacific,Singapore,16,5.99
47.236.65.232,2086,2086,false,SIN,Asia Pacific,Singapore,7,5.99
8.219.247.203,8080,8080,false,SIN,Asia Pacific,Singapore,26,5.99
8.217.91.121,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,5.99
8.210.117.18,2053,2053,true,HKG,Asia Pacific,Hong Kong,700,5.99
47.236.65.11,2095,2095,false,SIN,Asia Pacific,Singapore,30,5.99
47.91.31.231,8443,8443,true,NRT,Asia Pacific,Tokyo,99,5.98
47.236.192.198,8880,8880,false,SIN,Asia Pacific,Singapore,35,5.98
47.236.171.205,2052,2052,false,SIN,Asia Pacific,Singapore,25,5.98
8.222.191.158,2082,2082,false,SIN,Asia Pacific,Singapore,13,5.98
8.222.202.163,80,80,false,SIN,Asia Pacific,Singapore,5,5.98
47.245.86.18,80,80,false,SIN,Asia Pacific,Singapore,6,5.98
8.210.151.69,80,80,false,HKG,Asia Pacific,Hong Kong,41,5.97
47.236.7.13,2095,2095,false,SIN,Asia Pacific,Singapore,26,5.97
47.243.70.197,8443,8443,true,HKG,Asia Pacific,Hong Kong,84,5.97
47.245.93.74,8443,8443,true,SIN,Asia Pacific,Singapore,79,5.97
47.236.7.211,2052,2052,false,SIN,Asia Pacific,Singapore,34,5.97
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,89,5.97
8.222.223.34,2083,2083,true,SIN,Asia Pacific,Singapore,69,5.96
47.245.110.13,2087,2087,true,SIN,Asia Pacific,Singapore,61,5.96
8.219.98.13,2053,2053,true,SIN,Asia Pacific,Singapore,103,5.96
47.74.5.99,8880,8880,false,NRT,Asia Pacific,Tokyo,76,5.96
8.219.170.232,8080,8080,false,SIN,Asia Pacific,Singapore,18,5.96
47.236.7.246,2052,2052,false,SIN,Asia Pacific,Singapore,35,5.95
47.236.7.211,2082,2082,false,SIN,Asia Pacific,Singapore,26,5.95
47.236.195.137,8080,8080,false,SIN,Asia Pacific,Singapore,9,5.95
8.218.188.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,971,5.95
47.236.117.48,2083,2083,true,SIN,Asia Pacific,Singapore,388,5.95
47.236.15.73,2053,2053,true,SIN,Asia Pacific,Singapore,81,5.94
8.218.146.204,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,5.94
47.236.112.193,8443,8443,true,SIN,Asia Pacific,Singapore,115,5.94
8.219.157.97,2086,2086,false,SIN,Asia Pacific,Singapore,18,5.94
47.245.118.70,2095,2095,false,SIN,Asia Pacific,Singapore,5,5.93
47.245.107.174,2086,2086,false,SIN,Asia Pacific,Singapore,10,5.93
8.218.146.204,2096,2096,true,HKG,Asia Pacific,Hong Kong,132,5.93
47.236.244.37,2053,2053,true,SIN,Asia Pacific,Singapore,59,5.93
8.219.172.128,2096,2096,true,SIN,Asia Pacific,Singapore,131,5.93
47.236.204.110,2082,2082,false,SIN,Asia Pacific,Singapore,11,5.92
47.245.94.144,2053,2053,true,SIN,Asia Pacific,Singapore,28,5.92
47.237.70.15,80,80,false,SIN,Asia Pacific,Singapore,29,5.92
47.236.123.133,2096,2096,true,SIN,Asia Pacific,Singapore,119,5.92
8.219.42.72,8080,8080,false,SIN,Asia Pacific,Singapore,11,5.92
47.245.110.13,2082,2082,false,SIN,Asia Pacific,Singapore,6,5.92
47.236.130.95,2087,2087,true,SIN,Asia Pacific,Singapore,106,5.92
47.245.126.151,2052,2052,false,SIN,Asia Pacific,Singapore,9,5.92
8.218.65.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,5.92
47.236.147.146,80,80,false,SIN,Asia Pacific,Singapore,8,5.92
47.245.93.74,2095,2095,false,SIN,Asia Pacific,Singapore,10,5.92
8.218.65.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,5.91
8.219.92.89,2095,2095,false,SIN,Asia Pacific,Singapore,9,5.91
47.236.224.66,80,80,false,SIN,Asia Pacific,Singapore,18,5.91
47.242.79.71,2087,2087,true,HKG,Asia Pacific,Hong Kong,707,5.91
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,46,5.91
47.237.80.66,2052,2052,false,SIN,Asia Pacific,Singapore,32,5.91
47.245.82.208,2095,2095,false,SIN,Asia Pacific,Singapore,9,5.91
47.236.166.131,80,80,false,SIN,Asia Pacific,Singapore,17,5.91
8.222.134.170,2096,2096,true,SIN,Asia Pacific,Singapore,65,5.91
8.219.3.53,2087,2087,true,SIN,Asia Pacific,Singapore,107,5.90
8.222.213.221,2095,2095,false,SIN,Asia Pacific,Singapore,9,5.90
8.218.204.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,330,5.90
8.218.52.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,527,5.90
47.245.86.230,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.90
47.245.118.197,2087,2087,true,SIN,Asia Pacific,Singapore,66,5.90
8.218.85.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,109,5.90
8.219.170.232,80,80,false,SIN,Asia Pacific,Singapore,7,5.90
47.245.80.142,2095,2095,false,SIN,Asia Pacific,Singapore,3,5.90
8.219.113.27,8880,8880,false,SIN,Asia Pacific,Singapore,6,5.90
8.222.221.86,2096,2096,true,SIN,Asia Pacific,Singapore,36,5.89
47.242.171.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,5.89
47.236.106.37,80,80,false,SIN,Asia Pacific,Singapore,6,5.89
8.218.110.180,80,80,false,HKG,Asia Pacific,Hong Kong,60,5.89
8.219.200.145,8080,8080,false,SIN,Asia Pacific,Singapore,29,5.89
47.245.114.163,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.89
47.245.118.197,8880,8880,false,SIN,Asia Pacific,Singapore,21,5.89
8.218.18.132,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,5.89
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,87,5.88
47.237.70.15,8443,8443,true,SIN,Asia Pacific,Singapore,87,5.88
47.88.101.9,443,443,true,SJC,North America,San Jose,186,5.88
8.219.201.174,8080,8080,false,SIN,Asia Pacific,Singapore,13,5.88
8.222.191.158,2096,2096,true,SIN,Asia Pacific,Singapore,121,5.88
8.219.173.233,2096,2096,true,SIN,Asia Pacific,Singapore,128,5.87
8.219.93.85,2052,2052,false,SIN,Asia Pacific,Singapore,25,5.87
47.245.94.144,2053,2053,true,SIN,Asia Pacific,Singapore,87,5.87
47.236.21.51,2052,2052,false,SIN,Asia Pacific,Singapore,14,5.87
47.237.70.15,2082,2082,false,SIN,Asia Pacific,Singapore,10,5.87
8.218.110.180,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,5.87
8.210.245.224,80,80,false,HKG,Asia Pacific,Hong Kong,46,5.87
47.237.28.121,8880,8880,false,SIN,Asia Pacific,Singapore,27,5.87
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,682,5.87
47.236.93.176,2082,2082,false,SIN,Asia Pacific,Singapore,33,5.86
8.222.193.208,8880,8880,false,SIN,Asia Pacific,Singapore,11,5.86
8.219.152.195,2083,2083,true,SIN,Asia Pacific,Singapore,180,5.86
47.76.146.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,5.86
8.219.104.242,2083,2083,true,SIN,Asia Pacific,Singapore,139,5.86
8.222.164.209,8880,8880,false,SIN,Asia Pacific,Singapore,29,5.86
8.218.243.95,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,5.86
8.219.121.87,2083,2083,true,SIN,Asia Pacific,Singapore,138,5.86
47.236.239.128,8080,8080,false,SIN,Asia Pacific,Singapore,22,5.86
8.218.18.132,2053,2053,true,HKG,Asia Pacific,Hong Kong,49,5.86
47.237.80.66,8880,8880,false,SIN,Asia Pacific,Singapore,32,5.86
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,543,5.86
47.237.22.45,2083,2083,true,SIN,Asia Pacific,Singapore,114,5.86
47.245.94.144,2087,2087,true,SIN,Asia Pacific,Singapore,109,5.86
47.237.73.230,2095,2095,false,SIN,Asia Pacific,Singapore,31,5.85
47.91.16.214,8443,8443,true,NRT,Asia Pacific,Tokyo,72,5.85
8.217.167.88,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,5.85
47.236.244.37,2087,2087,true,SIN,Asia Pacific,Singapore,83,5.85
47.237.19.161,2052,2052,false,SIN,Asia Pacific,Singapore,18,5.85
47.237.9.59,2095,2095,false,SIN,Asia Pacific,Singapore,21,5.85
8.222.211.124,2095,2095,false,SIN,Asia Pacific,Singapore,25,5.85
47.236.202.221,2053,2053,true,SIN,Asia Pacific,Singapore,70,5.85
47.245.89.102,2052,2052,false,SIN,Asia Pacific,Singapore,7,5.85
47.236.244.37,2083,2083,true,SIN,Asia Pacific,Singapore,91,5.85
47.76.49.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,98,5.85
47.245.113.75,8443,8443,true,SIN,Asia Pacific,Singapore,35,5.84
8.218.181.189,8443,8443,true,HKG,Asia Pacific,Hong Kong,195,5.84
8.218.3.12,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,5.84
47.236.15.121,2052,2052,false,SIN,Asia Pacific,Singapore,20,5.84
8.219.253.18,8880,8880,false,SIN,Asia Pacific,Singapore,10,5.84
8.219.151.193,2087,2087,true,SIN,Asia Pacific,Singapore,95,5.83
47.245.126.151,2087,2087,true,SIN,Asia Pacific,Singapore,51,5.83
47.245.82.78,8880,8880,false,SIN,Asia Pacific,Singapore,21,5.83
47.91.31.231,2087,2087,true,NRT,Asia Pacific,Tokyo,72,5.83
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,5.83
47.245.114.163,2053,2053,true,SIN,Asia Pacific,Singapore,102,5.83
8.219.147.58,80,80,false,SIN,Asia Pacific,Singapore,32,5.82
47.245.86.18,2082,2082,false,SIN,Asia Pacific,Singapore,7,5.82
47.245.89.102,2053,2053,true,SIN,Asia Pacific,Singapore,74,5.82
47.236.181.155,8880,8880,false,SIN,Asia Pacific,Singapore,10,5.82
47.236.23.135,2052,2052,false,SIN,Asia Pacific,Singapore,11,5.82
8.219.122.96,2082,2082,false,SIN,Asia Pacific,Singapore,17,5.82
47.245.110.13,2095,2095,false,SIN,Asia Pacific,Singapore,68,5.82
47.236.121.23,2096,2096,true,SIN,Asia Pacific,Singapore,93,5.82
8.219.97.179,2086,2086,false,SIN,Asia Pacific,Singapore,17,5.81
47.74.37.50,2096,2096,true,NRT,Asia Pacific,Tokyo,103,5.81
8.222.160.176,2053,2053,true,SIN,Asia Pacific,Singapore,119,5.81
8.218.158.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,5.81
8.222.154.227,2087,2087,true,SIN,Asia Pacific,Singapore,108,5.80
8.219.126.240,2087,2087,true,SIN,Asia Pacific,Singapore,112,5.80
47.236.87.206,2087,2087,true,SIN,Asia Pacific,Singapore,100,5.80
47.245.118.70,8080,8080,false,SIN,Asia Pacific,Singapore,5,5.80
47.236.17.165,2052,2052,false,SIN,Asia Pacific,Singapore,20,5.80
8.219.206.180,2086,2086,false,SIN,Asia Pacific,Singapore,11,5.80
8.219.170.232,8080,8080,false,SIN,Asia Pacific,Singapore,15,5.80
47.236.116.26,8443,8443,true,SIN,Asia Pacific,Singapore,97,5.79
8.219.58.64,2096,2096,true,SIN,Asia Pacific,Singapore,85,5.79
47.236.144.196,2052,2052,false,SIN,Asia Pacific,Singapore,9,5.78
8.222.252.123,8080,8080,false,SIN,Asia Pacific,Singapore,15,5.78
47.237.22.84,2096,2096,true,SIN,Asia Pacific,Singapore,75,5.78
8.219.213.112,8443,8443,true,SIN,Asia Pacific,Singapore,113,5.78
8.219.188.162,2096,2096,true,SIN,Asia Pacific,Singapore,189,5.78
47.245.110.13,8080,8080,false,SIN,Asia Pacific,Singapore,4,5.77
8.219.107.135,2095,2095,false,SIN,Asia Pacific,Singapore,6,5.77
8.210.151.69,2053,2053,true,HKG,Asia Pacific,Hong Kong,95,5.77
47.237.3.57,2053,2053,true,SIN,Asia Pacific,Singapore,55,5.77
47.236.116.26,8080,8080,false,SIN,Asia Pacific,Singapore,14,5.77
47.245.102.156,2052,2052,false,SIN,Asia Pacific,Singapore,20,5.76
8.219.103.65,2096,2096,true,SIN,Asia Pacific,Singapore,172,5.76
47.237.19.161,2082,2082,false,SIN,Asia Pacific,Singapore,17,5.76
47.236.83.196,2052,2052,false,SIN,Asia Pacific,Singapore,37,5.76
8.222.187.107,2052,2052,false,SIN,Asia Pacific,Singapore,21,5.76
47.74.43.95,2083,2083,true,NRT,Asia Pacific,Tokyo,71,5.76
47.74.5.99,2053,2053,true,NRT,Asia Pacific,Tokyo,105,5.75
47.245.84.155,8080,8080,false,SIN,Asia Pacific,Singapore,6,5.75
8.218.18.132,8443,8443,true,HKG,Asia Pacific,Hong Kong,604,5.75
8.219.79.74,2053,2053,true,SIN,Asia Pacific,Singapore,63,5.75
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,5.75
8.222.164.209,2053,2053,true,SIN,Asia Pacific,Singapore,111,5.74
8.219.90.87,2096,2096,true,SIN,Asia Pacific,Singapore,101,5.74
8.222.137.192,8880,8880,false,SIN,Asia Pacific,Singapore,7,5.74
47.237.70.15,2086,2086,false,SIN,Asia Pacific,Singapore,13,5.74
47.242.155.183,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,5.74
8.222.252.123,2086,2086,false,SIN,Asia Pacific,Singapore,8,5.74
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,5.74
47.236.144.48,2082,2082,false,SIN,Asia Pacific,Singapore,11,5.74
8.217.49.34,2096,2096,true,HKG,Asia Pacific,Hong Kong,104,5.74
8.218.65.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,5.73
8.218.122.55,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,5.73
47.245.87.167,2083,2083,true,SIN,Asia Pacific,Singapore,85,5.73
47.236.144.156,8880,8880,false,SIN,Asia Pacific,Singapore,200,5.73
8.218.126.53,2083,2083,true,HKG,Asia Pacific,Hong Kong,45,5.72
47.237.28.121,8080,8080,false,SIN,Asia Pacific,Singapore,29,5.72
47.236.75.113,2053,2053,true,SIN,Asia Pacific,Singapore,243,5.72
47.245.82.78,2086,2086,false,SIN,Asia Pacific,Singapore,5,5.72
8.219.145.245,443,443,true,SIN,Asia Pacific,Singapore,118,5.72
8.219.140.229,8443,8443,true,SIN,Asia Pacific,Singapore,139,5.72
8.222.137.192,8080,8080,false,SIN,Asia Pacific,Singapore,4,5.72
47.245.118.197,8080,8080,false,SIN,Asia Pacific,Singapore,29,5.71
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,465,5.71
8.222.212.219,8880,8880,false,SIN,Asia Pacific,Singapore,5,5.70
8.218.2.181,2053,2053,true,HKG,Asia Pacific,Hong Kong,477,5.70
8.210.146.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,5.69
8.219.145.245,2096,2096,true,SIN,Asia Pacific,Singapore,145,5.69
8.222.202.163,8080,8080,false,SIN,Asia Pacific,Singapore,17,5.69
47.236.161.155,2083,2083,true,SIN,Asia Pacific,Singapore,73,5.69
47.245.93.74,2082,2082,false,SIN,Asia Pacific,Singapore,17,5.69
8.222.188.56,2086,2086,false,SIN,Asia Pacific,Singapore,16,5.69
8.217.164.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,111,5.69
8.222.170.152,2086,2086,false,NRT,Asia Pacific,Tokyo,80,5.68
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,403,5.68
8.219.122.55,2095,2095,false,SIN,Asia Pacific,Singapore,31,5.68
47.74.43.95,8443,8443,true,NRT,Asia Pacific,Tokyo,71,5.68
8.217.91.121,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,5.68
47.245.86.230,80,80,false,SIN,Asia Pacific,Singapore,26,5.68
8.210.192.93,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,5.68
8.218.105.223,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,5.68
47.236.76.199,2095,2095,false,SIN,Asia Pacific,Singapore,21,5.68
8.219.253.114,2096,2096,true,SIN,Asia Pacific,Singapore,121,5.68
47.236.10.100,80,80,false,SIN,Asia Pacific,Singapore,26,5.68
8.219.222.8,2095,2095,false,SIN,Asia Pacific,Singapore,12,5.67
47.245.118.70,2086,2086,false,SIN,Asia Pacific,Singapore,7,5.67
47.91.16.214,8443,8443,true,NRT,Asia Pacific,Tokyo,108,5.67
47.245.85.28,2095,2095,false,NRT,Asia Pacific,Tokyo,88,5.67
8.219.101.72,2053,2053,true,SIN,Asia Pacific,Singapore,160,5.67
8.219.170.232,2083,2083,true,SIN,Asia Pacific,Singapore,123,5.66
47.245.93.74,443,443,true,SIN,Asia Pacific,Singapore,125,5.66
8.219.142.229,2095,2095,false,SIN,Asia Pacific,Singapore,26,5.66
47.242.54.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,5.66
47.245.118.197,8443,8443,true,SIN,Asia Pacific,Singapore,51,5.66
8.222.240.47,2083,2083,true,SIN,Asia Pacific,Singapore,78,5.66
47.245.113.12,80,80,false,SIN,Asia Pacific,Singapore,47,5.66
8.219.70.117,2087,2087,true,SIN,Asia Pacific,Singapore,271,5.65
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,5.65
8.210.156.6,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,5.65
47.245.80.39,2052,2052,false,SIN,Asia Pacific,Singapore,47,5.65
47.236.7.206,8880,8880,false,SIN,Asia Pacific,Singapore,17,5.65
47.245.113.117,2053,2053,true,SIN,Asia Pacific,Singapore,39,5.65
8.218.158.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,205,5.64
8.219.103.65,2082,2082,false,SIN,Asia Pacific,Singapore,10,5.64
47.245.111.171,80,80,false,SIN,Asia Pacific,Singapore,4,5.64
47.236.94.113,80,80,false,SIN,Asia Pacific,Singapore,25,5.64
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,64,5.63
47.245.84.124,2095,2095,false,SIN,Asia Pacific,Singapore,5,5.63
47.243.173.187,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,5.63
8.222.214.13,2096,2096,true,SIN,Asia Pacific,Singapore,33,5.63
8.222.236.229,2082,2082,false,SIN,Asia Pacific,Singapore,5,5.63
47.237.73.52,8080,8080,false,NRT,Asia Pacific,Tokyo,100,5.63
8.222.130.156,8443,8443,true,SIN,Asia Pacific,Singapore,85,5.63
47.243.162.49,2053,2053,true,HKG,Asia Pacific,Hong Kong,270,5.63
47.242.54.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,84,5.63
8.219.197.111,2095,2095,false,SIN,Asia Pacific,Singapore,9,5.63
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,67,5.62
8.210.3.24,2087,2087,true,HKG,Asia Pacific,Hong Kong,429,5.62
47.245.82.208,2053,2053,true,SIN,Asia Pacific,Singapore,52,5.62
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,5.62
47.236.75.113,80,80,false,SIN,Asia Pacific,Singapore,14,5.62
47.243.70.197,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,5.61
47.236.163.221,2082,2082,false,SIN,Asia Pacific,Singapore,12,5.61
47.236.172.95,8443,8443,true,SIN,Asia Pacific,Singapore,142,5.61
47.236.12.73,2087,2087,true,SIN,Asia Pacific,Singapore,88,5.61
47.236.172.41,2082,2082,false,SIN,Asia Pacific,Singapore,19,5.61
47.237.9.59,2082,2082,false,SIN,Asia Pacific,Singapore,16,5.61
47.245.84.124,2096,2096,true,SIN,Asia Pacific,Singapore,58,5.60
47.236.7.206,2052,2052,false,SIN,Asia Pacific,Singapore,17,5.60
8.222.160.176,2096,2096,true,SIN,Asia Pacific,Singapore,161,5.60
47.236.119.253,2086,2086,false,SIN,Asia Pacific,Singapore,21,5.60
47.245.111.171,8880,8880,false,SIN,Asia Pacific,Singapore,34,5.60
8.222.188.56,8080,8080,false,SIN,Asia Pacific,Singapore,11,5.60
8.222.210.182,2087,2087,true,SIN,Asia Pacific,Singapore,192,5.60
8.219.142.229,8443,8443,true,SIN,Asia Pacific,Singapore,127,5.59
8.219.218.21,8080,8080,false,SIN,Asia Pacific,Singapore,22,5.59
47.236.169.164,80,80,false,SIN,Asia Pacific,Singapore,11,5.59
8.218.174.118,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,5.59
47.245.108.213,2087,2087,true,SIN,Asia Pacific,Singapore,84,5.59
47.245.80.142,8880,8880,false,SIN,Asia Pacific,Singapore,3,5.59
47.245.113.75,2083,2083,true,SIN,Asia Pacific,Singapore,38,5.59
47.236.83.196,2096,2096,true,SIN,Asia Pacific,Singapore,104,5.58
8.210.245.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,5.58
47.236.132.125,2053,2053,true,SIN,Asia Pacific,Singapore,119,5.58
47.236.104.123,2053,2053,true,SIN,Asia Pacific,Singapore,95,5.58
8.222.181.139,443,443,true,SIN,Asia Pacific,Singapore,88,5.58
8.222.180.86,2096,2096,true,SIN,Asia Pacific,Singapore,96,5.58
47.236.254.120,2096,2096,true,SIN,Asia Pacific,Singapore,59,5.58
47.237.22.45,2086,2086,false,SIN,Asia Pacific,Singapore,19,5.58
8.219.170.232,2095,2095,false,SIN,Asia Pacific,Singapore,15,5.57
47.245.80.142,8443,8443,true,SIN,Asia Pacific,Singapore,52,5.57
47.242.54.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,5.57
47.245.80.39,8080,8080,false,SIN,Asia Pacific,Singapore,4,5.57
47.76.77.103,443,443,true,HKG,Asia Pacific,Hong Kong,38,5.57
47.245.113.75,2086,2086,false,SIN,Asia Pacific,Singapore,6,5.57
8.219.114.201,2087,2087,true,SIN,Asia Pacific,Singapore,93,5.56
8.222.130.156,2096,2096,true,SIN,Asia Pacific,Singapore,72,5.56
