IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.140.229,80,80,false,SIN,Asia Pacific,Singapore,11,12.72
8.219.94.44,2087,2087,true,SIN,Asia Pacific,Singapore,118,12.72
8.219.90.87,8443,8443,true,SIN,Asia Pacific,Singapore,110,12.72
8.219.248.47,2087,2087,true,SIN,Asia Pacific,Singapore,73,12.72
47.237.9.179,2083,2083,true,SIN,Asia Pacific,Singapore,115,12.72
8.219.60.54,2053,2053,true,SIN,Asia Pacific,Singapore,53,12.72
8.219.114.201,2052,2052,false,SIN,Asia Pacific,Singapore,13,12.72
8.219.159.232,2082,2082,false,SIN,Asia Pacific,Singapore,9,12.71
8.222.138.175,2095,2095,false,SIN,Asia Pacific,Singapore,8,12.70
47.236.239.128,8443,8443,true,SIN,Asia Pacific,Singapore,76,12.70
8.219.5.10,2096,2096,true,SIN,Asia Pacific,Singapore,115,12.70
8.219.107.199,2096,2096,true,SIN,Asia Pacific,Singapore,103,12.70
47.237.22.45,2053,2053,true,SIN,Asia Pacific,Singapore,74,12.69
47.245.105.224,2096,2096,true,SIN,Asia Pacific,Singapore,18,12.69
47.236.74.20,8880,8880,false,SIN,Asia Pacific,Singapore,21,12.69
8.219.240.160,2096,2096,true,SIN,Asia Pacific,Singapore,132,12.68
8.219.111.147,8080,8080,false,SIN,Asia Pacific,Singapore,15,12.68
8.219.104.242,2086,2086,false,SIN,Asia Pacific,Singapore,10,12.68
8.222.180.86,80,80,false,SIN,Asia Pacific,Singapore,16,12.68
8.222.140.87,2096,2096,true,SIN,Asia Pacific,Singapore,63,12.68
47.236.83.196,8880,8880,false,SIN,Asia Pacific,Singapore,15,12.67
8.219.201.8,2096,2096,true,SIN,Asia Pacific,Singapore,59,12.67
8.222.215.228,2083,2083,true,SIN,Asia Pacific,Singapore,36,12.67
8.219.123.244,2082,2082,false,SIN,Asia Pacific,Singapore,8,12.67
8.219.188.162,2096,2096,true,SIN,Asia Pacific,Singapore,189,12.67
8.219.228.186,443,443,true,SIN,Asia Pacific,Singapore,161,12.67
8.222.193.208,8880,8880,false,SIN,Asia Pacific,Singapore,3,12.67
8.219.134.117,2087,2087,true,SIN,Asia Pacific,Singapore,125,12.67
8.219.161.102,2083,2083,true,SIN,Asia Pacific,Singapore,52,12.66
8.217.145.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,12.66
8.219.161.129,2096,2096,true,SIN,Asia Pacific,Singapore,203,12.66
47.245.86.18,80,80,false,SIN,Asia Pacific,Singapore,4,12.66
8.222.229.102,8443,8443,true,SIN,Asia Pacific,Singapore,157,12.66
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,152,12.66
8.219.208.69,8443,8443,true,SIN,Asia Pacific,Singapore,146,12.65
8.222.222.64,2083,2083,true,SIN,Asia Pacific,Singapore,44,12.65
47.236.15.121,2082,2082,false,SIN,Asia Pacific,Singapore,30,12.65
8.219.197.111,2086,2086,false,SIN,Asia Pacific,Singapore,11,12.65
8.219.222.8,2052,2052,false,SIN,Asia Pacific,Singapore,21,12.65
47.236.103.153,8443,8443,true,SIN,Asia Pacific,Singapore,141,12.65
8.219.220.122,2086,2086,false,SIN,Asia Pacific,Singapore,4,12.64
47.236.17.165,2095,2095,false,SIN,Asia Pacific,Singapore,10,12.64
8.219.228.88,2083,2083,true,SIN,Asia Pacific,Singapore,275,12.63
8.219.222.8,443,443,true,SIN,Asia Pacific,Singapore,109,12.62
8.219.70.117,2052,2052,false,SIN,Asia Pacific,Singapore,5,12.62
8.219.198.34,2083,2083,true,SIN,Asia Pacific,Singapore,65,12.62
47.245.113.75,80,80,false,SIN,Asia Pacific,Singapore,5,12.62
8.222.153.11,8880,8880,false,NRT,Asia Pacific,Tokyo,81,12.61
8.219.77.222,2082,2082,false,SIN,Asia Pacific,Singapore,11,12.61
8.219.167.65,2052,2052,false,SIN,Asia Pacific,Singapore,3,12.61
8.219.103.65,80,80,false,SIN,Asia Pacific,Singapore,10,12.61
8.222.211.124,2086,2086,false,SIN,Asia Pacific,Singapore,24,12.61
47.237.19.161,2087,2087,true,SIN,Asia Pacific,Singapore,45,12.60
8.219.245.187,2053,2053,true,SIN,Asia Pacific,Singapore,97,12.60
47.245.111.171,2053,2053,true,SIN,Asia Pacific,Singapore,107,12.60
8.219.215.214,8880,8880,false,SIN,Asia Pacific,Singapore,11,12.60
8.222.193.65,2083,2083,true,SIN,Asia Pacific,Singapore,111,12.60
8.222.224.163,2087,2087,true,SIN,Asia Pacific,Singapore,90,12.59
8.219.179.34,8443,8443,true,SIN,Asia Pacific,Singapore,122,12.59
8.217.251.62,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,12.58
8.218.18.132,2083,2083,true,HKG,Asia Pacific,Hong Kong,111,12.58
8.219.60.68,2086,2086,false,SIN,Asia Pacific,Singapore,11,12.58
47.236.106.37,8080,8080,false,SIN,Asia Pacific,Singapore,7,12.57
8.219.129.38,8080,8080,false,SIN,Asia Pacific,Singapore,18,12.57
47.236.96.141,2053,2053,true,SIN,Asia Pacific,Singapore,115,12.57
8.219.170.58,2053,2053,true,SIN,Asia Pacific,Singapore,119,12.57
47.236.99.131,2083,2083,true,SIN,Asia Pacific,Singapore,77,12.57
47.236.73.123,2053,2053,true,SIN,Asia Pacific,Singapore,159,12.57
47.236.10.182,2053,2053,true,SIN,Asia Pacific,Singapore,18,12.57
8.222.193.65,8443,8443,true,SIN,Asia Pacific,Singapore,77,12.57
8.219.196.117,2052,2052,false,SIN,Asia Pacific,Singapore,16,12.56
8.219.40.255,2053,2053,true,SIN,Asia Pacific,Singapore,54,12.56
8.219.40.255,2086,2086,false,SIN,Asia Pacific,Singapore,13,12.56
8.222.215.228,2096,2096,true,SIN,Asia Pacific,Singapore,163,12.55
8.219.193.202,8443,8443,true,SIN,Asia Pacific,Singapore,165,12.55
8.222.248.188,2082,2082,false,SIN,Asia Pacific,Singapore,16,12.55
47.236.76.199,80,80,false,SIN,Asia Pacific,Singapore,13,12.54
8.219.123.244,2053,2053,true,SIN,Asia Pacific,Singapore,121,12.54
47.236.88.134,8443,8443,true,SIN,Asia Pacific,Singapore,128,12.54
8.219.186.189,80,80,false,SIN,Asia Pacific,Singapore,28,12.54
8.222.155.242,8443,8443,true,SIN,Asia Pacific,Singapore,75,12.54
47.236.106.37,2096,2096,true,SIN,Asia Pacific,Singapore,108,12.53
47.236.19.51,2053,2053,true,SIN,Asia Pacific,Singapore,173,12.53
8.222.145.164,8443,8443,true,SIN,Asia Pacific,Singapore,78,12.53
8.219.63.66,2052,2052,false,SIN,Asia Pacific,Singapore,31,12.53
8.219.156.148,80,80,false,SIN,Asia Pacific,Singapore,4,12.52
47.236.88.134,2052,2052,false,SIN,Asia Pacific,Singapore,16,12.52
8.222.204.110,2096,2096,true,SIN,Asia Pacific,Singapore,76,12.52
47.245.113.12,2096,2096,true,SIN,Asia Pacific,Singapore,19,12.52
8.219.81.50,8443,8443,true,SIN,Asia Pacific,Singapore,153,12.52
8.219.249.38,2083,2083,true,SIN,Asia Pacific,Singapore,178,12.52
47.237.80.66,8443,8443,true,SIN,Asia Pacific,Singapore,22,12.51
8.219.156.148,2082,2082,false,SIN,Asia Pacific,Singapore,4,12.51
47.236.83.239,2082,2082,false,SIN,Asia Pacific,Singapore,20,12.50
47.236.97.111,2096,2096,true,SIN,Asia Pacific,Singapore,104,12.50
47.236.106.234,2096,2096,true,SIN,Asia Pacific,Singapore,122,12.50
47.236.176.144,2082,2082,false,SIN,Asia Pacific,Singapore,22,12.49
8.219.175.127,2082,2082,false,SIN,Asia Pacific,Singapore,124,12.49
8.219.156.148,2053,2053,true,SIN,Asia Pacific,Singapore,133,12.49
8.218.65.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,12.49
47.236.106.234,8080,8080,false,SIN,Asia Pacific,Singapore,25,12.49
8.218.181.189,2087,2087,true,HKG,Asia Pacific,Hong Kong,94,12.48
47.236.106.37,8880,8880,false,SIN,Asia Pacific,Singapore,26,12.48
8.222.213.221,2053,2053,true,SIN,Asia Pacific,Singapore,85,12.48
47.236.7.206,2087,2087,true,SIN,Asia Pacific,Singapore,113,12.47
8.222.155.242,2096,2096,true,SIN,Asia Pacific,Singapore,156,12.47
8.222.224.17,2095,2095,false,SIN,Asia Pacific,Singapore,17,12.47
8.217.164.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,162,12.46
8.222.249.190,2095,2095,false,SIN,Asia Pacific,Singapore,7,12.46
8.219.215.12,8080,8080,false,SIN,Asia Pacific,Singapore,6,12.46
8.222.211.124,2087,2087,true,SIN,Asia Pacific,Singapore,77,12.46
47.236.104.98,443,443,true,SIN,Asia Pacific,Singapore,162,12.46
8.222.224.17,80,80,false,SIN,Asia Pacific,Singapore,3,12.45
8.219.220.88,2083,2083,true,SIN,Asia Pacific,Singapore,166,12.45
8.219.81.50,2096,2096,true,SIN,Asia Pacific,Singapore,91,12.45
8.222.244.123,8443,8443,true,SIN,Asia Pacific,Singapore,58,12.45
8.218.136.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,12.45
8.219.157.97,2053,2053,true,SIN,Asia Pacific,Singapore,109,12.45
8.219.247.203,443,443,true,SIN,Asia Pacific,Singapore,209,12.45
8.219.115.215,2053,2053,true,SIN,Asia Pacific,Singapore,105,12.44
8.222.224.163,2082,2082,false,SIN,Asia Pacific,Singapore,7,12.44
8.219.90.87,2053,2053,true,SIN,Asia Pacific,Singapore,132,12.44
8.219.139.86,2096,2096,true,SIN,Asia Pacific,Singapore,121,12.44
47.236.23.102,8443,8443,true,SIN,Asia Pacific,Singapore,59,12.43
47.236.10.182,2086,2086,false,SIN,Asia Pacific,Singapore,19,12.43
8.218.158.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,12.43
8.219.186.189,2082,2082,false,SIN,Asia Pacific,Singapore,13,12.43
8.219.5.10,2086,2086,false,SIN,Asia Pacific,Singapore,16,12.43
47.236.12.73,8080,8080,false,SIN,Asia Pacific,Singapore,23,12.42
8.222.131.102,2096,2096,true,SIN,Asia Pacific,Singapore,64,12.42
47.236.15.121,8080,8080,false,SIN,Asia Pacific,Singapore,51,12.41
47.245.115.6,80,80,false,SIN,Asia Pacific,Singapore,6,12.41
8.219.198.139,2095,2095,false,SIN,Asia Pacific,Singapore,9,12.41
47.236.7.246,2083,2083,true,SIN,Asia Pacific,Singapore,143,12.41
8.222.252.150,2083,2083,true,SIN,Asia Pacific,Singapore,108,12.41
8.219.114.201,2096,2096,true,SIN,Asia Pacific,Singapore,98,12.41
8.219.215.12,8443,8443,true,SIN,Asia Pacific,Singapore,115,12.40
47.245.82.78,8880,8880,false,SIN,Asia Pacific,Singapore,6,12.40
47.236.132.125,2086,2086,false,SIN,Asia Pacific,Singapore,20,12.40
8.218.156.91,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,12.40
47.236.71.226,8880,8880,false,SIN,Asia Pacific,Singapore,19,12.39
8.222.149.233,8080,8080,false,SIN,Asia Pacific,Singapore,4,12.39
47.236.39.34,2052,2052,false,SIN,Asia Pacific,Singapore,20,12.39
8.219.242.131,2052,2052,false,SIN,Asia Pacific,Singapore,17,12.39
8.219.195.47,8080,8080,false,SIN,Asia Pacific,Singapore,14,12.39
8.219.173.233,8443,8443,true,SIN,Asia Pacific,Singapore,150,12.38
8.222.238.141,80,80,false,SIN,Asia Pacific,Singapore,85,12.38
47.236.239.128,2087,2087,true,SIN,Asia Pacific,Singapore,137,12.38
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,12,12.38
8.219.13.143,2082,2082,false,SIN,Asia Pacific,Singapore,11,12.37
8.219.6.187,2096,2096,true,SIN,Asia Pacific,Singapore,75,12.37
47.236.21.51,2096,2096,true,SIN,Asia Pacific,Singapore,81,12.37
8.222.198.105,8080,8080,false,SIN,Asia Pacific,Singapore,3,12.37
47.74.5.99,80,80,false,NRT,Asia Pacific,Tokyo,95,12.37
47.236.254.120,2052,2052,false,SIN,Asia Pacific,Singapore,23,12.36
8.219.228.193,2082,2082,false,SIN,Asia Pacific,Singapore,14,12.36
8.219.201.174,2087,2087,true,SIN,Asia Pacific,Singapore,263,12.36
8.219.87.34,8443,8443,true,SIN,Asia Pacific,Singapore,87,12.36
8.219.175.127,2053,2053,true,SIN,Asia Pacific,Singapore,149,12.36
8.222.221.109,2052,2052,false,SIN,Asia Pacific,Singapore,13,12.36
47.236.189.173,2086,2086,false,SIN,Asia Pacific,Singapore,25,12.36
8.219.245.232,2083,2083,true,SIN,Asia Pacific,Singapore,144,12.36
47.236.130.95,2096,2096,true,SIN,Asia Pacific,Singapore,86,12.35
8.219.142.229,2083,2083,true,SIN,Asia Pacific,Singapore,76,12.35
8.219.72.51,2086,2086,false,SIN,Asia Pacific,Singapore,4,12.35
8.219.140.229,2083,2083,true,SIN,Asia Pacific,Singapore,102,12.35
8.219.6.187,2096,2096,true,SIN,Asia Pacific,Singapore,136,12.35
8.219.236.8,2083,2083,true,SIN,Asia Pacific,Singapore,169,12.35
47.237.28.121,2086,2086,false,SIN,Asia Pacific,Singapore,21,12.35
8.219.11.158,2083,2083,true,SIN,Asia Pacific,Singapore,137,12.35
47.236.82.218,2053,2053,true,SIN,Asia Pacific,Singapore,59,12.35
8.219.186.189,2052,2052,false,SIN,Asia Pacific,Singapore,5,12.35
47.236.166.131,80,80,false,SIN,Asia Pacific,Singapore,52,12.34
8.219.248.47,2053,2053,true,SIN,Asia Pacific,Singapore,136,12.34
47.236.83.239,2052,2052,false,SIN,Asia Pacific,Singapore,37,12.34
8.219.126.3,2083,2083,true,SIN,Asia Pacific,Singapore,166,12.34
8.222.252.150,8443,8443,true,SIN,Asia Pacific,Singapore,70,12.33
8.219.250.239,8880,8880,false,SIN,Asia Pacific,Singapore,28,12.33
8.222.212.172,2053,2053,true,SIN,Asia Pacific,Singapore,51,12.33
8.219.153.136,2087,2087,true,SIN,Asia Pacific,Singapore,116,12.33
47.245.87.167,2053,2053,true,SIN,Asia Pacific,Singapore,97,12.33
47.236.78.57,2082,2082,false,SIN,Asia Pacific,Singapore,35,12.33
47.236.75.113,2095,2095,false,SIN,Asia Pacific,Singapore,34,12.33
8.222.249.190,2052,2052,false,SIN,Asia Pacific,Singapore,6,12.33
8.219.99.8,2082,2082,false,SIN,Asia Pacific,Singapore,13,12.33
8.219.245.187,2096,2096,true,SIN,Asia Pacific,Singapore,116,12.32
47.236.207.133,2095,2095,false,SIN,Asia Pacific,Singapore,37,12.32
47.236.96.141,2095,2095,false,SIN,Asia Pacific,Singapore,11,12.32
47.237.3.57,2053,2053,true,SIN,Asia Pacific,Singapore,157,12.32
47.236.169.164,2096,2096,true,SIN,Asia Pacific,Singapore,141,12.32
8.219.228.157,2083,2083,true,SIN,Asia Pacific,Singapore,139,12.31
8.219.197.111,2053,2053,true,SIN,Asia Pacific,Singapore,1060,12.31
47.236.65.177,8443,8443,true,SIN,Asia Pacific,Singapore,102,12.30
8.219.72.50,8880,8880,false,SIN,Asia Pacific,Singapore,14,12.30
8.219.193.202,443,443,true,SIN,Asia Pacific,Singapore,87,12.30
47.236.106.234,80,80,false,SIN,Asia Pacific,Singapore,6,12.29
8.222.240.47,2086,2086,false,SIN,Asia Pacific,Singapore,6,12.29
8.219.40.255,2083,2083,true,SIN,Asia Pacific,Singapore,91,12.29
47.236.104.98,2083,2083,true,SIN,Asia Pacific,Singapore,178,12.29
8.219.122.96,2083,2083,true,SIN,Asia Pacific,Singapore,143,12.28
8.219.113.232,8443,8443,true,SIN,Asia Pacific,Singapore,115,12.28
8.219.202.130,8443,8443,true,SIN,Asia Pacific,Singapore,103,12.28
47.236.75.113,8443,8443,true,SIN,Asia Pacific,Singapore,131,12.27
8.222.174.108,2086,2086,false,SIN,Asia Pacific,Singapore,4,12.27
47.236.92.32,8443,8443,true,SIN,Asia Pacific,Singapore,93,12.27
8.219.193.202,2095,2095,false,SIN,Asia Pacific,Singapore,21,12.27
8.222.252.123,2082,2082,false,SIN,Asia Pacific,Singapore,13,12.27
47.236.244.37,80,80,false,SIN,Asia Pacific,Singapore,24,12.27
8.218.207.169,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,12.27
8.218.146.204,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,12.26
8.219.201.8,8880,8880,false,SIN,Asia Pacific,Singapore,46,12.26
47.236.164.215,2096,2096,true,SIN,Asia Pacific,Singapore,149,12.26
8.222.252.123,8443,8443,true,SIN,Asia Pacific,Singapore,81,12.26
8.219.202.130,8443,8443,true,SIN,Asia Pacific,Singapore,97,12.26
8.219.148.161,8443,8443,true,SIN,Asia Pacific,Singapore,153,12.26
47.237.73.230,2083,2083,true,SIN,Asia Pacific,Singapore,182,12.26
8.219.5.10,443,443,true,SIN,Asia Pacific,Singapore,66,12.26
47.236.82.218,2083,2083,true,SIN,Asia Pacific,Singapore,100,12.25
8.219.200.145,8880,8880,false,SIN,Asia Pacific,Singapore,16,12.25
47.236.74.20,2087,2087,true,SIN,Asia Pacific,Singapore,62,12.25
8.219.215.214,2095,2095,false,SIN,Asia Pacific,Singapore,6,12.25
47.245.80.39,2086,2086,false,SIN,Asia Pacific,Singapore,3,12.25
8.219.233.6,2083,2083,true,SIN,Asia Pacific,Singapore,110,12.24
8.219.240.160,8443,8443,true,SIN,Asia Pacific,Singapore,90,12.24
47.245.84.155,2082,2082,false,SIN,Asia Pacific,Singapore,5,12.23
8.222.164.44,80,80,false,SIN,Asia Pacific,Singapore,20,12.23
8.219.134.117,2095,2095,false,SIN,Asia Pacific,Singapore,16,12.22
8.219.240.141,8443,8443,true,SIN,Asia Pacific,Singapore,152,12.22
8.222.221.86,443,443,true,SIN,Asia Pacific,Singapore,47,12.22
8.219.230.254,2086,2086,false,SIN,Asia Pacific,Singapore,22,12.22
8.219.173.233,2096,2096,true,SIN,Asia Pacific,Singapore,62,12.22
8.222.193.208,2082,2082,false,SIN,Asia Pacific,Singapore,11,12.21
47.236.163.221,2083,2083,true,SIN,Asia Pacific,Singapore,207,12.21
8.219.142.191,2087,2087,true,SIN,Asia Pacific,Singapore,141,12.21
8.219.217.81,2053,2053,true,SIN,Asia Pacific,Singapore,180,12.21
8.222.184.198,2087,2087,true,SIN,Asia Pacific,Singapore,62,12.20
8.222.211.124,2096,2096,true,SIN,Asia Pacific,Singapore,62,12.20
8.222.221.197,8443,8443,true,SIN,Asia Pacific,Singapore,47,12.20
8.218.11.90,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,12.20
8.222.180.86,2053,2053,true,SIN,Asia Pacific,Singapore,92,12.20
8.219.84.214,2052,2052,false,SIN,Asia Pacific,Singapore,3,12.20
47.236.109.115,2086,2086,false,SIN,Asia Pacific,Singapore,20,12.20
47.236.158.158,2082,2082,false,SIN,Asia Pacific,Singapore,23,12.20
47.236.166.184,2053,2053,true,SIN,Asia Pacific,Singapore,138,12.20
8.219.3.53,80,80,false,SIN,Asia Pacific,Singapore,33,12.19
47.237.27.71,2096,2096,true,SIN,Asia Pacific,Singapore,98,12.18
8.222.187.4,2052,2052,false,SIN,Asia Pacific,Singapore,14,12.18
47.236.71.226,2052,2052,false,SIN,Asia Pacific,Singapore,32,12.17
8.219.100.168,2096,2096,true,SIN,Asia Pacific,Singapore,63,12.16
47.236.244.37,2087,2087,true,SIN,Asia Pacific,Singapore,277,12.15
8.219.213.112,2083,2083,true,SIN,Asia Pacific,Singapore,166,12.15
47.236.148.174,2086,2086,false,SIN,Asia Pacific,Singapore,20,12.15
8.222.193.208,2096,2096,true,SIN,Asia Pacific,Singapore,57,12.15
8.219.73.188,2086,2086,false,SIN,Asia Pacific,Singapore,14,12.15
47.236.239.128,2082,2082,false,SIN,Asia Pacific,Singapore,39,12.15
47.236.149.107,80,80,false,SIN,Asia Pacific,Singapore,8,12.14
8.219.77.111,8080,8080,false,NRT,Asia Pacific,Tokyo,105,12.14
8.222.130.219,2052,2052,false,SIN,Asia Pacific,Singapore,7,12.14
8.219.228.157,2053,2053,true,SIN,Asia Pacific,Singapore,174,12.14
8.222.255.15,2086,2086,false,SIN,Asia Pacific,Singapore,18,12.13
47.236.104.98,2087,2087,true,SIN,Asia Pacific,Singapore,117,12.13
8.219.152.195,2087,2087,true,SIN,Asia Pacific,Singapore,146,12.13
47.236.88.134,2086,2086,false,SIN,Asia Pacific,Singapore,31,12.13
8.219.173.239,2083,2083,true,SIN,Asia Pacific,Singapore,144,12.13
8.219.230.254,2053,2053,true,SIN,Asia Pacific,Singapore,153,12.13
8.219.104.242,8443,8443,true,SIN,Asia Pacific,Singapore,68,12.12
8.222.212.116,2052,2052,false,SIN,Asia Pacific,Singapore,5,12.12
8.219.215.214,2087,2087,true,SIN,Asia Pacific,Singapore,195,12.12
8.219.139.86,2087,2087,true,SIN,Asia Pacific,Singapore,122,12.12
8.219.213.133,2053,2053,true,SIN,Asia Pacific,Singapore,160,12.11
8.222.249.190,2082,2082,false,SIN,Asia Pacific,Singapore,29,12.11
47.236.71.226,2095,2095,false,SIN,Asia Pacific,Singapore,25,12.11
8.219.186.189,2083,2083,true,SIN,Asia Pacific,Singapore,155,12.11
8.219.209.14,2087,2087,true,SIN,Asia Pacific,Singapore,225,12.10
8.219.175.127,8443,8443,true,SIN,Asia Pacific,Singapore,178,12.10
47.236.149.107,8880,8880,false,SIN,Asia Pacific,Singapore,31,12.10
47.236.239.128,2095,2095,false,SIN,Asia Pacific,Singapore,131,12.10
8.219.193.202,2052,2052,false,SIN,Asia Pacific,Singapore,25,12.10
8.219.126.240,2086,2086,false,SIN,Asia Pacific,Singapore,37,12.10
8.219.78.222,2087,2087,true,SIN,Asia Pacific,Singapore,94,12.09
8.222.169.182,2053,2053,true,SIN,Asia Pacific,Singapore,94,12.09
47.236.201.98,2087,2087,true,SIN,Asia Pacific,Singapore,177,12.09
47.245.107.174,8080,8080,false,SIN,Asia Pacific,Singapore,5,12.09
8.219.194.170,2087,2087,true,SIN,Asia Pacific,Singapore,213,12.08
8.222.153.11,2095,2095,false,NRT,Asia Pacific,Tokyo,81,12.08
8.219.100.155,8443,8443,true,SIN,Asia Pacific,Singapore,119,12.08
8.219.198.34,2087,2087,true,SIN,Asia Pacific,Singapore,70,12.08
47.236.121.23,2052,2052,false,SIN,Asia Pacific,Singapore,34,12.08
8.219.101.138,2083,2083,true,SIN,Asia Pacific,Singapore,110,12.08
47.236.15.121,2086,2086,false,SIN,Asia Pacific,Singapore,16,12.08
47.236.121.7,8880,8880,false,SIN,Asia Pacific,Singapore,16,12.08
47.237.27.69,8080,8080,false,SIN,Asia Pacific,Singapore,20,12.07
8.219.196.24,8880,8880,false,SIN,Asia Pacific,Singapore,52,12.07
8.210.146.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,306,12.07
8.222.221.86,2083,2083,true,SIN,Asia Pacific,Singapore,109,12.07
47.236.147.146,8080,8080,false,SIN,Asia Pacific,Singapore,29,12.07
47.237.80.66,2096,2096,true,SIN,Asia Pacific,Singapore,79,12.07
8.219.145.245,8080,8080,false,SIN,Asia Pacific,Singapore,30,12.07
47.236.39.34,8443,8443,true,SIN,Asia Pacific,Singapore,167,12.06
8.222.150.197,2083,2083,true,SIN,Asia Pacific,Singapore,61,12.06
8.222.224.162,2086,2086,false,SIN,Asia Pacific,Singapore,4,12.05
47.236.109.115,2086,2086,false,SIN,Asia Pacific,Singapore,8,12.05
8.219.237.250,2053,2053,true,SIN,Asia Pacific,Singapore,109,12.05
8.219.6.157,2082,2082,false,SIN,Asia Pacific,Singapore,18,12.05
8.219.74.35,2083,2083,true,SIN,Asia Pacific,Singapore,53,12.05
8.222.214.231,2096,2096,true,SIN,Asia Pacific,Singapore,109,12.04
8.219.198.139,8080,8080,false,SIN,Asia Pacific,Singapore,8,12.04
47.237.9.179,2096,2096,true,SIN,Asia Pacific,Singapore,163,12.04
47.236.20.114,2053,2053,true,SIN,Asia Pacific,Singapore,142,12.03
47.236.195.137,2083,2083,true,SIN,Asia Pacific,Singapore,190,12.03
47.236.74.20,2096,2096,true,SIN,Asia Pacific,Singapore,163,12.03
8.219.42.72,2082,2082,false,SIN,Asia Pacific,Singapore,15,12.03
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,32,12.02
8.219.220.122,2052,2052,false,SIN,Asia Pacific,Singapore,37,12.02
8.219.179.34,2082,2082,false,SIN,Asia Pacific,Singapore,19,12.01
8.222.204.110,8080,8080,false,SIN,Asia Pacific,Singapore,24,12.01
8.219.173.195,80,80,false,SIN,Asia Pacific,Singapore,13,12.01
8.222.219.34,80,80,false,SIN,Asia Pacific,Singapore,6,12.01
47.236.39.34,8080,8080,false,SIN,Asia Pacific,Singapore,23,12.01
47.236.149.107,2087,2087,true,SIN,Asia Pacific,Singapore,149,12.00
8.219.159.232,2052,2052,false,SIN,Asia Pacific,Singapore,18,12.00
8.219.213.112,2053,2053,true,SIN,Asia Pacific,Singapore,52,11.99
8.219.11.158,2082,2082,false,SIN,Asia Pacific,Singapore,12,11.99
8.219.140.229,443,443,true,SIN,Asia Pacific,Singapore,87,11.98
8.222.180.86,2095,2095,false,SIN,Asia Pacific,Singapore,9,11.98
8.219.202.130,2086,2086,false,SIN,Asia Pacific,Singapore,19,11.98
8.222.130.219,2053,2053,true,SIN,Asia Pacific,Singapore,77,11.97
8.219.250.70,8443,8443,true,SIN,Asia Pacific,Singapore,284,11.97
8.222.140.87,443,443,true,SIN,Asia Pacific,Singapore,121,11.97
8.213.137.24,443,443,true,ICN,Asia Pacific,Seoul,81,11.97
8.222.167.147,8880,8880,false,SIN,Asia Pacific,Singapore,5,11.96
8.222.221.109,443,443,true,SIN,Asia Pacific,Singapore,104,11.96
8.219.237.250,2083,2083,true,SIN,Asia Pacific,Singapore,108,11.96
8.219.196.24,2087,2087,true,SIN,Asia Pacific,Singapore,631,11.96
47.236.10.182,2083,2083,true,SIN,Asia Pacific,Singapore,183,11.95
